YGL226W	51/TMI7	0.580144	0.394488	0.134224	0.538381	0.145755	0.390458	0.199498	0.212845	0.056188	0.365988	0.294638	0.301041	0.510775	0.213692	0.566983	0.143435	0.011166	0.177921	0.186484
YGL072C	78/YOL2	0.441584	0.362108	0.522455	0.586984	0.286560	0.704034	0.558687	0.491681	0.231152	0.429032	0.415192	0.372193	0.719186	0.059442	0.383756	0.522307	0.337288	0.514322	0.256915
YMR030W	60/VXH1	0.454595	0.242478	0.277863	0.494554	0.051751	0.722871	0.344255	0.080439	0.065206	0.304474	0.042529	0.344866	0.454847	0.007890	0.660439	0.545534	-0.071018	0.488158	0.092158
YLR295C	20/GPS4	0.292337	0.274696	0.392508	0.049928	0.106846	0.179986	0.156299	0.224723	0.005084	0.510887	0.093702	0.309814	0.078443	0.179473	0.272062	0.277886	0.228021	0.211479	0.059311
YPL203W	01/LWG4	0.317263	0.216295	0.258075	0.353717	0.124025	0.213627	0.284469	0.139442	0.077734	0.501214	0.161098	0.416488	0.152099	0.168119	0.100989	0.384389	-0.026312	0.568954	0.086600
YBR059C	04/QGN1	0.085170	0.228530	0.528457	0.452608	0.239986	0.141085	0.313367	0.331530	0.240904	0.128824	0.239599	0.357696	0.588939	0.197739	0.097370	0.117753	0.466583	0.717538	0.048041
YHR076W	16/IDL7	-0.054778	-0.282952	0.497177	0.296797	0.193032	-0.098037	-0.305472	0.766034	0.331317	-0.028192	-0.260421	0.403533	0.350644	0.364442	-0.195207	-0.293948	0.778186	0.476116	0.471821
YCR046C	52/JGE3	-0.031846	-0.136540	0.309196	0.534127	0.311533	0.016435	-0.180579	0.521371	0.488833	-0.129542	-0.218026	0.409905	0.303539	0.116854	-0.104508	-0.201540	0.342232	0.519245	0.749376
YDL079C	46/VJE6	0.077043	0.009336	0.307724	0.261467	0.354152	-0.024031	-0.038134	0.308754	0.498264	0.013537	-0.115187	0.207789	0.254787	0.519895	-0.084297	-0.090240	0.212908	0.462895	0.502109
YKR085C	00/IPW6	0.333343	0.075280	0.306500	0.474426	0.413235	0.158742	0.004049	0.241193	0.316368	0.182134	0.037551	0.478868	0.498075	0.442594	0.257443	0.057810	0.267941	0.931267	0.456048
YEL033W	84/VPF6	0.523338	-0.172586	0.448323	0.442335	0.506783	0.570548	-0.141238	0.453793	0.640938	0.598120	-0.193088	0.624512	0.638135	0.467640	0.497802	-0.160358	0.550983	0.993374	0.927005
YBL107C	06/TWE5	0.171725	0.068583	0.578792	0.451916	0.437709	0.304280	0.005524	0.783839	0.331586	0.278329	-0.053051	0.523435	0.404305	0.335197	0.217114	-0.078102	0.753564	0.403491	0.122662
YBL056W	84/TLL8	0.264852	-0.119648	0.546363	0.458138	0.452811	0.357567	-0.190340	0.578102	0.241390	0.232138	-0.099310	0.830109	0.278876	0.186143	0.533714	-0.136092	0.602428	0.491639	0.202501
YKR058W	77/IKA7	0.474359	-0.007972	0.597322	0.512823	0.495157	0.321233	0.050315	0.845869	0.592815	0.428513	-0.021763	0.561932	0.206795	0.550083	0.156512	-1.273261	0.663859	0.222438	0.833293
YGR212W	87/YRO3	0.105383	-0.167965	0.416736	0.456143	0.228438	0.262129	-0.187575	0.454884	0.192340	-0.007395	-0.123246	0.296810	0.457855	0.210240	0.071787	-0.232825	0.280868	0.593042	0.200294
YMR271C	44/RPG7	0.368618	-0.395445	0.408667	0.494570	0.503615	0.138504	-0.394330	0.370809	0.308493	0.256159	-0.395956	0.299508	0.677098	0.374817	0.165927	-0.393564	0.171137	0.885866	0.112787
YIL089W	04/FOE8	0.225396	-0.359421	0.471460	0.480433	0.018980	0.111057	-0.372220	0.319468	0.077566	0.406683	-0.352648	0.419198	0.553402	-0.109307	0.240613	-0.373059	0.434383	0.733410	0.138813
YKR089C	18/VDN8	0.159884	-0.257140	0.303287	0.499713	0.252658	0.185136	-0.246399	0.218375	0.196674	0.311392	-0.228929	0.358513	0.494177	0.078843	0.137307	-0.256594	0.387478	0.156840	0.323646
YJL047C	58/FLI6	0.253207	-0.095431	0.483835	0.185645	0.480850	0.151029	-0.083608	0.236242	0.212317	0.355814	-0.083092	0.555582	0.280961	0.551240	0.312835	-0.175721	0.264404	0.123070	0.068005
YOR176W	00/BYO3	0.272882	-0.188141	0.255857	0.223433	0.054421	0.239428	-0.193409	0.315748	0.102618	0.412646	-0.206895	0.241087	0.176039	0.076345	0.302382	-0.150734	0.167059	0.138760	-0.010853
YBR269C	38/RAU8	0.008071	-0.292066	-0.217237	0.365055	0.300186	-0.076644	-0.311785	-0.258180	0.340848	0.080048	-0.316705	-0.173330	0.209091	0.488406	-0.012845	-0.286029	-0.284629	0.195242	0.315604
YBL015W	50/GBP1	0.079485	-0.349686	0.043138	0.329001	0.413570	-0.027899	-0.361563	-0.018811	0.501256	0.164993	-0.338646	-0.018034	0.519959	0.364578	-0.067767	-0.368029	-0.121697	0.056348	0.723494
YHR138C	16/SFR8	0.015968	-0.073676	-0.141383	0.354378	0.432790	0.090259	-0.024711	-0.143335	0.639492	0.082330	-0.085391	-0.211131	0.164746	0.172414	0.044283	-0.032955	-0.136146	0.136652	0.709660
YDR277C	31/VPR5	0.196081	-0.372594	0.089380	0.475179	0.405764	0.069450	-0.365313	-0.039289	0.563448	0.019926	-0.378465	0.059270	0.685140	0.204749	0.042888	-0.355304	0.026271	0.782991	0.248348
YFR028C	73/XSE3	0.084350	-0.084541	0.116690	0.294736	0.502745	0.221347	-0.086477	0.155887	0.565674	-0.020289	0.011673	0.086330	0.104976	0.488587	0.063501	-0.078692	0.180654	0.043624	0.399098
YAL034C	83/JRJ6	-0.291849	0.082071	0.564629	-0.227583	0.524518	-0.270242	0.060419	0.726243	0.409557	-0.286512	0.026660	0.791896	-0.279464	0.660589	-0.295073	0.050489	0.661083	-0.242446	0.507357
YDR007W	28/OOB2	-0.151284	-0.101554	0.559277	-0.173193	0.530429	-0.175676	-0.009475	0.620459	0.481347	-0.227863	-0.037867	0.464674	-0.167648	0.687379	-0.179950	0.101996	0.563164	-0.134397	0.183190
YKR064W	54/QVT8	-0.290894	-0.088151	0.257064	-0.016104	0.516929	-0.309274	-0.032819	0.428493	0.365518	-0.309643	0.011200	0.344363	-0.003531	0.552209	-0.310866	-0.156401	0.636479	-0.095749	0.257557
YKR068C	56/KOI5	-0.143161	-0.327845	0.375505	0.064871	0.597518	-0.216057	-0.325486	0.288513	0.400322	-0.151720	-0.306817	0.528159	-0.062537	0.588868	-0.196138	-0.311808	0.378340	0.031780	0.621732
YAR027W	58/TEP0	-0.267538	-0.223713	0.270882	0.181709	0.452779	-0.241110	-0.261398	0.107773	0.614112	-0.229190	-0.246833	0.193981	0.025966	0.713857	-0.261827	-0.233970	0.229459	0.403421	0.846814
YDL155W	17/WEI5	-0.324427	0.002610	0.342771	0.120219	0.596393	-0.345268	-0.098303	0.544084	0.914069	-0.300485	-0.089426	0.287395	-0.034484	0.842454	-0.354968	-0.139026	0.610111	0.227124	0.554402
YKL091C	74/MVN3	-0.356474	0.094181	0.483158	0.024699	0.593906	-0.367747	0.084123	0.395885	0.685932	-0.348420	0.180765	0.558485	0.055068	0.615560	-0.374010	0.010199	0.163939	0.191801	0.822428
YHL031C	16/JWX0	-0.325557	-0.348546	0.547806	0.065485	0.359155	-0.349102	-0.334640	0.297338	0.190830	-0.338189	-0.358853	0.255687	0.008447	0.450106	-0.344066	-0.348713	0.288288	0.204216	0.232705
YGR261C	03/GLE8	-0.114508	-0.251808	0.282813	0.598583	0.243845	-0.123110	-0.301024	0.454279	0.099797	-0.181832	-0.244278	0.169883	0.834961	0.267545	-0.122577	-0.271522	0.364444	1.072174	0.051698
YHR195W	66/AOB3	-0.218965	-0.200301	0.435935	0.458204	0.285796	-0.208573	-0.232769	0.174059	0.178115	-0.165644	-0.212322	0.281263	0.371727	0.095325	-0.177927	-0.207754	0.100216	0.648599	0.103301
YDR084C	75/TWH4	-0.376085	-0.149438	0.357793	0.567857	0.147223	-0.371222	-0.146516	0.301782	0.248256	-0.374793	-0.216931	0.517969	0.392065	0.008334	-0.363790	-0.211821	0.481013	0.339211	0.295629
YPL215W	30/TXL3	-0.273480	0.074573	0.199171	0.373368	0.113280	-0.308434	0.052319	0.337577	0.148515	-0.291177	0.005916	0.089687	0.497590	0.026939	-0.304888	0.188291	0.106824	0.360119	0.132274
YGR076C	32/DDY0	0.295904	0.213493	-0.203462	-0.338608	-0.352845	0.464996	0.132194	-0.246729	-0.360703	0.415900	0.081331	-0.199440	-0.335994	-0.353758	0.550282	0.272365	-0.239804	-0.338047	-0.349685
YDR081C	32/RXL1	0.536126	0.166650	-0.083878	-0.313383	-0.273760	0.821188	0.231831	-0.021576	-0.293196	0.748835	0.226646	-0.088228	-0.305359	-0.279338	0.610087	0.415483	-0.118764	-0.308248	-0.325152
YFR016C	85/MIO7	0.589882	0.241239	0.034249	-0.205960	-0.007463	0.805480	0.270064	0.001940	-0.061352	0.384004	0.283734	-0.100100	-0.242447	-0.029860	0.699233	0.235696	-0.039404	-0.224769	-0.066155
YDR408C	25/GSO2	0.390580	0.238382	-0.245181	-0.129926	-0.018402	0.549685	0.425782	-0.249349	-0.058586	0.581699	0.283278	-0.233687	-0.076554	-0.090531	0.514257	0.521414	-0.210138	-0.146728	-0.072665
YGL018C	38/AXU6	0.595835	0.472739	-0.292355	0.137848	-0.290456	0.567932	0.591001	-0.274027	-0.260807	0.572597	0.192746	-0.261698	0.051591	-0.283836	0.656174	0.843561	-0.237377	0.052073	-0.218817
YMR157C	34/IYA2	0.542024	0.095611	-0.306839	-0.019625	-0.128728	0.500787	0.237079	-0.318921	-0.126949	0.641295	0.165549	-0.297825	-0.105106	-0.053518	0.431224	0.318220	-0.336589	0.187649	-0.079514
YBL017C	44/WWV7	0.582789	0.490415	-0.345288	-0.258441	-0.150033	0.254417	0.228032	-0.346312	-0.195210	0.719135	0.714522	-0.329752	-0.253281	-0.131872	0.317490	0.372483	-0.333262	-0.301176	-0.189949
YKL150W	18/BTL4	0.411364	0.349982	-0.313044	0.031979	-0.334277	0.393076	0.190753	-0.324137	-0.348605	0.225327	0.397161	-0.326301	-0.056569	-0.330637	0.459997	0.171527	-0.303535	0.048836	-0.336023
YGL166W	51/ADL6	0.489693	0.066927	-0.286840	-0.102756	-0.112421	0.275459	0.067515	-0.278846	-0.189508	0.235295	0.196883	-0.257021	-0.058325	-0.104668	0.089926	0.118073	-0.287725	-0.229892	-0.260830
YNL304W	60/QIJ1	0.181642	-0.089794	-0.383027	-0.027096	-0.234560	0.027772	-0.172081	-0.384349	-0.186965	0.315931	-0.161091	-0.380827	-0.119292	-0.232877	0.155266	-0.168019	-0.386746	-0.123336	-0.250363
YDR423C	58/MHJ1	0.205963	-0.012819	-0.196077	0.022089	-0.117002	0.045131	-0.051145	-0.131772	-0.165158	0.125674	0.024082	-0.134241	0.061456	-0.116993	0.129943	-0.151241	-0.151815	0.011133	-0.184405
YJR062C	33/OBM8	0.108545	-0.060348	-0.380811	0.026994	-0.166847	0.256515	-0.075856	-0.383598	-0.233045	0.125312	-3.592931	-0.379937	0.010281	-0.182225	0.391131	-0.049304	-0.383085	0.113538	-0.198608
YML062C	70/QOT1	0.103181	-0.076862	-0.359611	-0.221922	-0.231634	0.218648	-0.106764	-0.353232	-0.192484	-0.034410	-0.106859	-0.355804	-0.238197	-0.187713	0.385670	-0.200443	-0.360279	-0.242737	-0.198058
YBR244W	76/FEN5	-0.116277	-0.170732	-0.378658	-0.120055	-0.345494	-0.082163	-0.167302	-0.373836	-0.336095	-0.084423	-0.135525	-0.383680	-0.172625	-0.346905	0.016786	-0.151502	-0.374629	-0.162546	-0.338466
YBR022W	58/WXW1	0.413470	0.075299	-0.038730	-0.104375	-0.363243	0.139257	-0.058411	-0.151441	-0.368550	0.179998	0.088384	-0.154970	-0.160740	-0.356723	0.054489	-0.094209	-0.160606	0.002956	-0.363481
YML100W	22/ECX7	0.441349	-0.037997	-0.208686	-0.120410	-0.352344	0.166162	-0.055077	-0.223005	-0.353181	0.581790	-0.036915	-0.182573	-0.197645	-0.348553	0.204291	-0.033743	-0.171010	-0.102029	-0.356117
YBR044C	52/FNO4	0.387553	-0.072426	-0.322950	-0.201186	-0.349247	0.280659	0.016432	-0.328091	-0.335735	0.125511	-0.178128	-0.337657	-0.251305	-0.361663	0.261995	0.129821	-0.351809	-0.078344	-0.331892
YHR100C	06/OYC3	0.302829	-0.126611	-0.109998	-0.192404	-0.357077	0.386156	-0.173995	-0.056841	-0.364210	0.198655	-0.128268	-0.023991	-0.161175	-0.367271	0.354668	-0.172534	-0.159532	-0.216885	-0.355994
YBR173C	73/EMJ8	0.536637	-0.196489	-0.149406	-0.371930	-0.383199	0.411042	-0.210099	-0.197353	-0.388494	0.673169	-0.133624	-0.084513	-0.374546	-0.384133	0.651707	-0.267172	-0.190383	-0.370361	-0.385463
YOR347C	50/FIT3	0.250511	-0.275504	-0.189460	-0.192870	-0.317016	0.318390	-0.236569	-0.241596	-0.306383	0.343296	-0.241079	-0.229476	-0.258660	-0.317428	0.245086	-0.205193	-0.283512	-0.241620	-0.319112
YEL007W	12/SGN3	0.275885	-0.289453	0.073136	-0.301393	-0.285377	0.298456	-0.295509	-0.074358	-0.263952	0.308385	-0.254099	-0.052178	-0.326836	-0.285540	0.346904	-0.323592	-0.009172	-0.309222	-0.301876
YMR150C	21/WNT6	0.290149	-0.299631	-0.135885	0.122904	-0.304470	0.181088	-0.272111	-0.086255	-0.279932	0.459065	-0.282164	-0.190583	0.033605	-0.309470	0.108591	-0.263731	-0.007425	0.044562	-0.256974
YHR090C	08/PXP1	0.556901	-0.218616	-0.048483	0.162862	-0.318162	0.465710	-0.241986	-0.124664	-0.339362	0.795244	-0.183402	0.017313	0.207828	-0.300902	0.308800	-0.208573	-0.173475	0.224374	-0.349783
YBR174C	07/GVC5	0.214066	-0.361110	-0.135826	0.088939	-0.055022	0.389404	-0.362346	-0.100716	-0.044998	0.242061	-0.360985	-0.062650	0.242535	-0.133063	0.136345	-0.364062	-0.019863	-0.025854	-0.162057
YJR044C	18/FQY6	0.158234	-0.068552	-0.106653	0.153384	-0.361447	0.169251	-0.093033	-0.156852	-0.360823	0.118832	-0.072865	-0.081652	-0.013458	-0.352339	0.291417	-0.070586	-0.204054	0.286981	-0.356338
YNR045W	28/WVM7	0.023178	-0.156725	-0.162684	0.297653	-0.305210	0.099037	-0.154456	-0.198463	-0.292512	0.123236	-0.121645	-0.087080	0.408461	-0.312142	0.214156	-0.140671	-0.142552	0.258704	-0.327183
YFR029W	24/NLY4	0.124503	0.115650	0.096012	-0.162788	-0.391733	0.170750	-0.057900	0.002947	-0.393029	0.196052	0.254917	0.019803	-0.176596	-0.391456	0.236318	-0.142814	-0.122970	-0.234830	-0.394158
YJL155C	67/GYK4	0.477379	-0.025125	-0.232603	0.456890	0.273563	0.207889	0.008465	-0.249365	0.222441	0.695701	-0.027316	-0.228836	0.490216	0.074496	0.038656	-0.023871	-0.255515	0.249656	0.213862
YJL108C	56/YUC0	0.526305	-0.129648	-0.090229	0.390957	0.402807	0.531232	-0.129439	-0.179070	0.252763	0.780527	-0.136522	-0.024408	0.576003	0.142578	0.274188	-0.125541	-0.137448	0.097717	0.097169
YDR530C	33/MKI4	0.431186	-0.318563	-0.383991	0.570840	0.205533	0.553556	-0.343902	-0.388220	0.170841	0.195652	-0.345967	-0.389364	0.769534	0.286026	0.496003	-0.362662	-0.391871	0.585830	-0.005097
YFR030W	14/GAM1	0.358732	-0.361336	-0.378287	0.327799	0.232117	0.524505	-0.362368	-0.376381	0.103641	0.469956	-0.351591	-0.384412	0.139668	0.432074	0.396673	-0.353014	-0.382736	0.309967	0.237877
YBR089W	35/AQN8	0.562214	-0.187087	-0.264381	0.562888	0.135595	0.758090	-0.246706	-0.292108	0.072673	0.819715	-0.243332	-0.264685	0.362856	-0.015114	0.646999	-0.234934	-0.320790	0.669619	0.061363
YGL165C	43/ORD2	0.564182	-0.337907	-0.003324	0.192399	0.341978	0.871655	-0.320658	-0.090446	0.112400	0.640143	-0.333561	0.070162	0.165719	0.520385	0.609232	-0.301258	-0.076044	0.417221	0.087958
YIR014W	54/OTQ5	0.444658	-0.305957	-0.328597	0.027133	-0.022408	0.466657	-0.301106	-0.307719	-0.077144	0.221259	-0.321022	-0.347600	0.097535	0.010514	0.281259	-0.314175	-0.330974	-0.006393	-0.142034
YKL122C	65/OQQ8	0.581989	-0.236286	-0.328332	0.085459	0.052141	0.685928	-0.212259	-0.321881	0.164291	0.267171	-0.283652	-0.346757	0.238496	-0.072591	0.796353	-0.177869	-0.308316	-0.038691	0.076526
YHR097C	85/FUR2	0.425230	-0.333365	0.075608	0.383718	0.380170	0.196881	-0.340588	-0.034294	0.143337	0.444947	-0.333547	0.204990	0.627238	0.176045	0.356605	-0.343936	-0.093196	0.208150	0.061671
YJR049C	68/QHE6	0.245109	0.005698	-0.193175	0.180806	0.012786	0.348619	-0.050530	-0.129664	-0.053937	0.203158	0.130147	-0.230763	0.132669	-0.085395	0.368687	-0.096630	-0.148384	-0.014601	-0.146821
YLR060W	35/PWL0	0.411538	0.099319	-0.370689	0.168467	0.098936	0.199295	-0.053837	-0.364127	-0.019484	0.618213	0.158388	-0.375623	0.087114	0.110193	0.021028	-0.129431	-0.359184	0.224598	-0.084540
YHL020C	33/BBA1	0.161961	0.236097	-0.154245	0.240816	-0.074679	0.339881	0.213897	-0.226185	-0.045670	0.165774	0.271816	-0.209543	0.368019	-0.143483	0.284191	0.108596	-0.273388	0.092821	-0.166122
YER123W	41/CHI4	0.279811	0.314851	-0.368626	0.526238	-0.278768	0.412146	0.413899	-0.364320	-0.306246	0.276329	0.310028	-0.366472	0.734754	-0.240263	0.316276	0.379426	-0.365262	0.388175	-0.281520
YPR180W	85/LQD2	0.304871	0.231999	-0.314287	0.473275	-0.247244	0.526600	0.203050	-0.306332	-0.293135	0.120190	0.431240	-0.320583	0.265065	-0.262609	0.652720	0.103742	-0.327713	0.189242	-0.305840
YNL236W	11/WVM5	0.336519	0.121053	-0.037704	0.517252	-0.204814	0.232855	0.099870	0.020855	-0.163915	0.139945	0.123153	-0.082800	0.534185	-0.256814	0.366837	0.125709	-0.035374	0.223902	-0.109126
YJL032W	11/HBT1	0.324188	0.374079	-0.198578	0.532750	-0.214024	0.399128	0.415783	-0.138770	-0.158632	0.335994	0.187054	-0.152063	0.641845	-0.157239	0.190548	0.180523	-0.195490	0.804538	-0.238083
YBR279W	75/RSO7	0.583162	0.379344	-0.230686	0.429384	-0.189530	0.309020	0.180290	-0.190771	-0.145871	0.758708	0.329118	-0.248730	0.457793	-0.146673	0.358201	0.025022	-0.190731	0.598830	-0.195087
YBR253W	53/UQV6	0.470718	0.146626	-0.064577	0.469493	-0.029294	0.467576	0.052185	-0.134144	0.015409	0.441863	0.307407	-0.162465	0.512509	0.078525	0.465110	0.114298	-0.065326	0.994763	-0.014020
YJL105W	48/GOB2	0.217697	0.010225	-0.219530	0.430430	0.128109	0.175548	-0.010477	-0.176248	-0.013457	0.196835	0.103316	-0.270911	0.551227	0.026608	0.139633	-0.026379	-0.230981	0.725536	-0.040333
YJL180C	72/OLQ3	-0.007659	0.029481	-0.314351	0.437217	-0.188268	0.116365	0.117991	-0.303447	-0.176791	-0.051315	0.131977	-0.304532	0.370283	-0.194496	0.252816	0.041213	-0.294044	0.926572	-0.238236
YLR237W	77/NSK3	0.236177	-0.069457	-0.332942	0.375996	-0.191957	0.168155	-0.078727	-0.344910	-0.234017	0.328879	-0.035762	-0.315105	0.141947	-0.225237	0.126260	-0.057608	-0.357355	0.545643	-0.250647
YHR171W	48/UWR1	0.293900	0.183281	-0.009922	0.452970	-0.283638	0.089643	0.002980	-0.040431	-0.315765	0.229855	0.006497	-0.080648	0.480121	-0.261727	0.033074	-0.129160	0.031169	0.605860	-0.307570
YCL067C	88/QYV8	0.291086	0.064235	-0.161346	0.548627	-0.256438	0.115179	-0.025013	-0.144259	-0.302784	0.155814	-0.055137	-0.112184	0.458321	-0.216985	0.139408	-0.102376	-0.072930	0.662597	-0.326351
YGR013W	63/DMN1	-0.043529	0.134482	-0.060333	0.539335	-0.387857	-0.081171	0.022599	-0.013530	-0.384750	-0.098926	0.051086	0.029320	0.611769	-0.389811	-0.136731	0.004305	-0.069196	0.435939	-0.385741
YJL021C	50/ECC8	0.301553	0.140785	0.204996	0.315285	-0.320301	0.284783	0.035997	0.146557	-0.341062	0.251390	0.241696	0.367891	0.153900	-0.304680	0.213352	0.097869	0.205200	0.655902	-0.329535
YBR077C	84/SUR3	0.383759	0.341050	0.223800	0.437046	-0.383222	0.633326	0.403951	0.029522	-0.385801	0.247154	0.169109	0.363947	0.252389	-0.380633	0.299182	0.286848	0.163717	0.671020	-0.384845
YAL061W	28/QGO1	0.534194	0.286486	0.209473	0.377982	-0.395963	0.589186	0.237058	0.199696	-0.395362	0.447559	0.453506	0.252940	0.200942	-0.396703	0.462764	0.269987	0.203403	0.298738	-0.394856
YGL013C	42/RKP6	0.475834	0.238594	0.208511	0.538888	-0.178448	0.191845	0.090606	0.091849	-0.252400	0.570551	0.381917	0.397720	0.449110	-0.204551	0.250764	0.166075	0.242410	0.998042	-0.249676
YCR086W	87/EGD8	0.521497	0.264549	0.055224	0.412875	-0.186026	0.213662	0.346782	-0.070339	-0.175359	0.305275	0.345452	0.161248	0.463603	-0.210315	0.009249	0.334436	0.007609	0.303441	-0.180487
YLR170C	87/RLP3	0.554531	0.277061	-0.178858	0.312929	0.163001	0.404989	0.106850	-0.222237	0.054397	0.725068	0.260675	-0.149858	0.338944	0.110238	0.469999	0.227964	-0.191766	0.100168	0.106061
YDR129C	31/USJ1	0.525256	0.487555	-0.130848	0.406946	-0.019103	0.351858	0.757690	-0.056872	-0.088963	0.688880	0.580019	-0.219526	0.583614	-0.010141	0.387984	0.378951	-0.097895	0.064429	-0.036814
YER029C	56/GFC8	0.598936	0.386676	0.205381	0.267001	-0.062550	0.259646	0.380823	0.274035	-0.143532	0.899729	0.211571	0.143610	0.476566	-0.060070	0.292708	0.499786	0.193778	0.429584	-0.100426
YDR074W	87/YGW6	0.496554	0.141425	0.093854	0.175909	-0.128985	0.359727	0.234794	0.179856	-0.135522	0.632093	0.211230	-0.049220	0.196456	-0.115843	0.112701	0.329587	0.085190	-0.040586	-0.166336
YGR130C	73/NDM3	0.479364	0.128529	-0.054777	0.368535	-0.295417	0.419302	0.188197	0.021400	-0.284211	0.703023	0.195723	-0.064370	0.224764	-0.312136	0.428776	0.099788	0.058551	0.070798	-0.294132
YIL023C	51/EEX4	0.392435	0.329942	0.315324	0.027430	-0.195191	0.459311	0.394423	0.285707	-0.163228	0.552595	0.350872	0.295675	0.041542	-0.260525	0.699517	0.303964	0.221721	-0.045157	-0.182142
YBR251W	78/VNI5	0.441891	-0.330350	0.214311	-0.269145	-0.355934	0.428382	-0.313774	0.224338	-0.354659	0.647088	-0.328254	0.252488	-0.280810	-0.370526	0.155017	-0.317768	0.101936	-0.339342	-0.360022
YIL112W	71/WDG6	0.350432	-0.149359	0.072052	-0.219815	-0.256735	0.410189	-0.168540	0.085829	-0.239133	0.350180	-0.081998	-0.015678	-0.192442	-0.271449	0.218583	-0.181945	0.131980	-0.244200	-0.233136
YFR043C	07/LVD2	0.446126	-0.383535	0.419384	-0.242320	-0.330973	0.659523	-0.384900	0.259254	-0.339370	0.301834	-0.380077	0.200209	-0.281395	-0.332368	0.399403	-0.385985	0.094898	-0.205119	-0.320582
YCR075C	28/MJW1	0.423352	-0.269403	0.263269	-0.082544	-0.191309	0.370673	-0.291505	0.282791	-0.221802	0.584076	-0.256556	0.138548	-0.080581	-0.176414	0.162168	-0.327502	0.425192	0.005547	-0.236657
YHR121W	52/SNV4	0.310656	-0.056686	0.138977	-0.085192	-0.367730	0.244492	-0.089125	0.306192	-0.360408	0.347228	0.031125	0.076547	-0.104732	-0.377355	0.266091	-0.061740	0.083024	-0.139778	-0.373108
YMR041C	40/UCU7	0.246719	-0.052047	0.298514	0.064040	-0.346865	0.442602	0.001545	0.421675	-0.344041	0.386626	-0.003721	0.350396	-0.050965	-0.342901	0.580667	-0.001733	0.159768	-0.001570	-0.337482
YFR035C	80/CRC2	0.220617	0.045190	0.257047	-0.182827	-0.312131	0.340514	0.093829	0.066761	-0.292621	0.257193	-0.099384	0.163645	-0.130242	-0.309096	0.436567	-0.058007	0.101701	-0.226898	-0.281427
YER182W	74/JVI4	0.041172	-0.153310	0.051208	-0.044340	-0.109129	0.138926	-0.076079	0.040810	-0.205625	0.160247	-0.173583	0.164862	-0.133558	-0.206382	0.310349	-0.103545	0.141756	-0.023074	-0.155864
YNL003C	60/JKE6	0.206756	-0.023056	0.084129	0.146198	-0.167600	0.398699	-0.056748	0.055745	-0.238143	0.349958	-0.104808	0.011347	-0.021319	-0.107818	0.593715	-0.113607	-0.018150	0.138642	-0.217701
YBL026W	22/DAH4	0.550979	-0.292082	0.017400	0.547052	-0.369025	0.563458	-0.323134	0.072956	-0.360572	0.409274	-0.266473	-0.099294	0.508882	-0.370107	0.831919	-0.333303	0.034929	0.275766	-0.364454
YBR086C	16/VBY0	0.277247	-0.279676	0.214511	0.370532	-0.031389	0.364860	-0.311054	0.037298	0.023964	0.279447	-0.258309	0.211974	0.217753	-0.005229	0.585401	-0.319990	-0.098836	0.333452	-0.081130
YOL009C	76/HMW2	0.444560	-0.180738	0.193422	0.139730	-0.071497	0.508979	-0.224992	0.030398	-0.009209	0.433694	-0.250153	0.225906	0.299177	-0.159480	0.382431	-0.264365	-0.039384	0.272726	0.049441
YIL158W	36/NRR5	0.541967	-0.233327	0.589262	0.353918	0.015848	0.786895	-0.224378	0.449704	0.046236	0.613806	-0.228220	0.510397	0.584998	-0.084823	0.697333	-0.205727	0.555825	0.273090	-0.080377
YIL083C	00/AQI7	0.542180	0.079297	0.582493	0.526139	-0.160318	0.665555	0.030892	0.406472	-0.197901	0.560264	-0.048306	0.607536	0.214466	-0.213039	0.905343	-0.032970	0.200560	0.219019	-0.262827
YBR200W	15/YKJ5	0.280438	-0.366789	0.393418	0.140565	-0.377963	0.295200	-0.357538	0.392492	-0.379917	0.284393	-0.358220	0.176441	0.039470	-0.380725	0.385662	-0.344432	0.640509	0.145738	-0.382545
YLR192C	45/LAV2	0.532601	-0.317420	0.453679	0.392221	-0.324379	0.338198	-0.313370	0.524819	-0.331644	0.824755	-0.333654	0.598987	0.394495	-0.326154	0.224308	-0.312592	0.575085	0.388892	-0.340423
YER065C	77/NGO7	0.201465	-0.364475	0.545100	0.567253	-0.196148	0.244411	-0.355727	0.291537	-0.252889	0.019160	-0.368179	0.252884	0.610376	-0.256562	0.195424	-0.345216	0.366820	0.391779	-0.295210
YGR051C	16/BKA2	0.442057	-0.021998	0.134898	0.071119	0.053900	0.683628	-0.076343	0.115869	-0.001162	0.177221	0.011107	0.110213	0.095419	0.037295	0.335262	0.003861	0.050551	0.145920	-0.019877
YDL168W	62/APD7	0.092140	-0.161082	0.056154	-0.045217	-0.029272	0.207523	-0.217579	-0.015526	-0.064151	0.131002	-0.159697	0.183645	-0.123733	-0.066385	0.255017	-0.198147	-0.137175	-0.098496	-0.032768
YHR134W	50/ATB5	-0.203473	-0.370916	0.005697	0.368051	-0.354383	-0.140737	-0.371437	-0.087213	-0.344501	-0.226825	-0.373488	0.117612	0.536201	-0.353091	-0.197584	-0.370872	-0.063858	0.325330	-0.349193
YKL111C	74/FIO8	0.011871	-0.365303	-0.034612	0.220933	-0.268209	-0.054100	-0.365528	-0.149708	-0.244079	0.049854	-0.360968	-0.111643	0.399110	-0.286478	-0.016559	-0.371593	-0.196136	0.163698	-0.234322
